locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Poznań Grunwald,ul. Ptasia,3,57,935000,16404,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-ptasia-3-pokojowe-p2c8t6,https://s2.adresowa.pl/oi/43/65/3f5c18_4723_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-ptasia.webp
Poznań Grunwald,os. Mikołaja Kopernika,3,56,535000,9554,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-poznan-grunwald-os-mikolaja-kopernika-3-pokojowe-g9d2p1,https://s2.adresowa.pl/oi/34/6d/3e71d2_f14d_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-os-mikolaja-kopernika.webp
Poznań Wilda,ul. Wierzbięcice,6,165,1599000,9691,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-wierzbiecice-6-pokojowe-k6r2r1,https://s2.adresowa.pl/oi/2a/7a/3e6f02_793a_cover@2x-6-pokojowe-mieszkanie-poznan-wilda-ul-wierzbiecice.webp
Poznań Naramowice,ul. Błażeja,3,62,878000,14161,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-blazeja-3-pokojowe-q7h5g5,https://s2.adresowa.pl/oi/7f/68/3f5be8_62f1_cover@2x-3-pokojowe-mieszkanie-poznan-naramowice-ul-blazeja.webp
Poznań Winogrady,ul. Naramowicka,1,32,479000,14969,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-naramowicka-1-pokoj-o8f3w8,https://s2.adresowa.pl/oi/55/22/3f5b9e_d18a_cover@2x-1-pokojowe-mieszkanie-poznan-winogrady-ul-naramowicka.webp
Poznań Ogrody,ul. Szpitalna,1,34,480000,14118,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-poznan-ogrody-ul-szpitalna-1-pokoj-k9z3j6,https://s2.adresowa.pl/oi/1a/50/3f5a58_c710_cover@2x-1-pokojowe-mieszkanie-poznan-ogrody-ul-szpitalna.webp
Poznań Grunwald,ul. Antoniego Małeckiego 21,2,37,459000,12405,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-antoniego-maleckiego-2-pokojowe-c5g3r4,https://s2.adresowa.pl/oi/2f/57/3e6dd6_5b4b_cover@2x-2-pokojowe-mieszkanie-poznan-grunwald-ul-antoniego-maleckiego.webp
Poznań Łazarz,ul. Lodowa,1,38,415000,10921,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-1-pokoj-f1u0u2,https://s2.adresowa.pl/oi/16/41/3e6dce_c0e0_cover@2x-1-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Naramowice,ul. Bratumiły,3,56,680000,12143,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-bratumily-3-pokojowe-i8b6w6,https://s2.adresowa.pl/oi/45/1d/3f56e0_508d_cover@2x-3-pokojowe-mieszkanie-poznan-naramowice-ul-bratumily.webp
Poznań Winiary,ul. Piątkowska 84C,2,48,634000,13208,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-poznan-winiary-ul-piatkowska-2-pokojowe-f0y7n5,https://s2.adresowa.pl/oi/4c/71/3f56b2_85a3_cover@2x-2-pokojowe-mieszkanie-poznan-winiary-ul-piatkowska.webp
Poznań Stare Miasto,os. Zwycięstwa,3,46,530000,11522,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-zwyciestwa-3-pokojowe-u7c2y6,https://s2.adresowa.pl/oi/34/17/3f5696_6a37_cover@2x-3-pokojowe-mieszkanie-poznan-stare-miasto-os-zwyciestwa.webp
Poznań Naramowice,ul. Karpia,4,75,1149000,15320,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-karpia-4-pokojowe-e6d8n3,https://s2.adresowa.pl/oi/59/65/3e5a4e_a022_cover@2x-4-pokojowe-mieszkanie-poznan-naramowice-ul-karpia.webp
Poznań Wilda,ul. Antoniego Józefa Madalińskiego,1,44,397000,9023,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-antoniego-jozefa-madalinskiego-1-pokoj-f9k7l8,https://s2.adresowa.pl/oi/39/5d/3e5a0c_d6d0_cover@2x-1-pokojowe-mieszkanie-poznan-wilda-ul-antoniego-jozefa-madalinskiego.webp
Poznań Grunwald,ul. Modra 5,1,26,320000,12308,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-modra-1-pokoj-j0j2w8,https://s2.adresowa.pl/oi/66/51/3f5604_c89a_cover@2x-1-pokojowe-mieszkanie-poznan-grunwald-ul-modra.webp
Poznań Stare Miasto,ul. Wodna,2,42,600000,14286,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-wodna-2-pokojowe-q0j6f4,https://s2.adresowa.pl/oi/7f/1e/3f554a_6e09_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-wodna.webp
Poznań Piątkowo,os. Bolesława Chrobrego,2,49,520000,10612,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-boleslawa-chrobrego-2-pokojowe-w7o1n5,https://s2.adresowa.pl/oi/4a/20/3f5384_3245_cover@2x-2-pokojowe-mieszkanie-poznan-piatkowo-os-boleslawa-chrobrego.webp
Poznań Piątkowo,os. Stefana Batorego,4,74,739000,9986,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-4-pokojowe-l2v2g6,https://s2.adresowa.pl/oi/1c/76/3e4b86_db00_cover@2x-4-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.webp
Poznań Wilda,ul. Górna Wilda,4,105,845000,8048,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-gorna-wilda-4-pokojowe-s7d4p0,https://s2.adresowa.pl/oi/7e/24/3e4b84_9ccc_cover@2x-4-pokojowe-mieszkanie-poznan-wilda-ul-gorna-wilda.webp
Poznań Wilda,ul. 28 Czerwca 1956 r.,2,55,749000,13618,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-2-pokojowe-u2o0f1,https://s2.adresowa.pl/oi/17/5e/3f5372_7efe_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-.webp
Poznań Rataje,os. Stare Żegrze,3,74,859000,11608,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-stare-zegrze-3-pokojowe-r4l5q1,https://s2.adresowa.pl/oi/6f/7d/3f52a6_66b0_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-stare-zegrze.webp
Poznań Winogrady,os. Przyjaźni,2,38,375000,9868,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-przyjazni-2-pokojowe-f9h9j0,https://s2.adresowa.pl/oi/26/4b/3f4bb2_3833_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-przyjazni.webp
Poznań Łazarz,ul. Lodowa,3,30,440000,14667,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-3-pokojowe-w3u6o7,https://s2.adresowa.pl/oi/2e/63/3e3fa4_f66c_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Łazarz,ul. Lodowa,3,33,490000,14848,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-3-pokojowe-z7d2i2,https://s2.adresowa.pl/oi/75/36/3e3f1e_85c1_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Grunwald,ul. Ptasia,3,68,970000,14265,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-ptasia-3-pokojowe-o4s2s9,https://s2.adresowa.pl/oi/63/22/3f4b1a_3dbe_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-ptasia.webp
Poznań,Wilda,2,43,490000,11395,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-2-pokojowe-43-m2-p3h8f8,https://s2.adresowa.pl/oi/3b/65/3f4b16_af4c_cover@2x-2-pokojowe-mieszkanie-poznan-wilda.webp
Poznań Górczyn,ul. Krzywa,3,42,620000,14762,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-gorczyn-ul-krzywa-3-pokojowe-b9p1h3,https://s2.adresowa.pl/oi/3c/7b/3f4aee_6347_cover@2x-3-pokojowe-mieszkanie-poznan-gorczyn-ul-krzywa.webp
Poznań Łazarz,ul. Lodowa,3,45,580000,12889,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-3-pokojowe-x3t1v2,https://s2.adresowa.pl/oi/12/2b/3e3ec0_57c9_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Łazarz,ul. Lodowa,1,15,200000,13333,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-1-pokoj-m3f3x6,https://s2.adresowa.pl/oi/30/65/3e3ec6_b194_cover@2x-1-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Nowe Miasto,os. Armii Krajowej 144,3,63,799000,12683,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-os-armii-krajowej-3-pokojowe-t4a5e8,https://s2.adresowa.pl/oi/1b/6e/3f4a74_da15_cover@2x-3-pokojowe-mieszkanie-poznan-nowe-miasto-os-armii-krajowej.webp
Poznań Nowe Miasto,ul. Katowicka,4,83,1700000,20482,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-katowicka-4-pokojowe-q4c7b3,https://s2.adresowa.pl/oi/5d/25/3f45ea_a280_cover@2x-4-pokojowe-mieszkanie-poznan-nowe-miasto-ul-katowicka.webp
Poznań Nowe Miasto,ul. Katowicka,2,54,798000,14778,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-katowicka-2-pokojowe-w0l3s7,https://s2.adresowa.pl/oi/69/38/3f455a_5c47_cover@2x-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-katowicka.webp
Poznań Łazarz,ul. Lodowa,3,45,580000,12889,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-lodowa-3-pokojowe-k9n0o3,https://s2.adresowa.pl/oi/61/1a/3e145e_9e67_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-lodowa.webp
Poznań Grunwald,ul. Grochowska 38,2,57,470000,8246,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-grochowska-2-pokojowe-a6y3f1,https://s2.adresowa.pl/oi/73/34/3e144c_d440_cover@2x-2-pokojowe-mieszkanie-poznan-grunwald-ul-grochowska.webp
Poznań Nowe Miasto,ul. Krańcowa,2,52,899000,17288,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-krancowa-2-pokojowe-j3b0m7,https://s2.adresowa.pl/oi/24/43/3f4558_e193_cover@2x-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-krancowa.webp
Poznań Grunwald,ul. Krzysztofa Arciszewskiego,6,67,649000,9687,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-krzysztofa-arciszewskiego-6-pokojowe-p4o7y1,https://s2.adresowa.pl/oi/4d/65/3f4428_7ebe_cover@2x-6-pokojowe-mieszkanie-poznan-grunwald-ul-krzysztofa-arciszewskiego.webp
Poznań Wilda,ul. Przemysłowa,1,30,499000,16633,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-przemyslowa-1-pokoj-a0l3y6,https://s2.adresowa.pl/oi/38/1f/3f432e_887c_cover@2x-1-pokojowe-mieszkanie-poznan-wilda-ul-przemyslowa.webp
Poznań Naramowice,ul. Sielawy,2,43,639000,14860,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-sielawy-2-pokojowe-v0s2s7,https://s2.adresowa.pl/oi/16/35/3df0dc_4920_cover@2x-2-pokojowe-mieszkanie-poznan-naramowice-ul-sielawy.webp
Poznań Zawady,ul. Krótka,1,14,229000,16357,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-poznan-zawady-ul-krotka-1-pokoj-c2q8o3,https://s2.adresowa.pl/oi/40/7c/3df0da_d62d_cover@2x-1-pokojowe-mieszkanie-poznan-zawady-ul-krotka.webp
Poznań Jeżyce,ul. Strzeszyńska,2,39,530000,13590,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-strzeszynska-2-pokojowe-d7r6s4,https://s2.adresowa.pl/oi/7b/41/3f4310_2756_cover@2x-2-pokojowe-mieszkanie-poznan-jezyce-ul-strzeszynska.webp
Poznań Rataje,os. Orła Białego,3,79,715000,9051,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-orla-bialego-3-pokojowe-d7b0u5,https://s2.adresowa.pl/oi/78/25/3f42a2_b846_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-orla-bialego.webp
Poznań Grunwald,ul. Rycerska,2,52,685000,13173,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-rycerska-2-pokojowe-u9d9y4,https://s2.adresowa.pl/oi/45/3e/3f4296_da92_cover@2x-2-pokojowe-mieszkanie-poznan-grunwald-ul-rycerska.webp
Poznań,Antoninek,4,95,1049000,11042,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-poznan-antoninek-4-pokojowe-95-m2-z2w7k4,https://s2.adresowa.pl/oi/7f/64/3df0d6_a012_cover@2x-4-pokojowe-mieszkanie-poznan-antoninek.webp
Poznań Wilda,ul. Wierzbięcice,4,129,949000,7357,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-wierzbiecice-4-pokojowe-e5u1i3,https://s2.adresowa.pl/oi/26/5e/3dee66_9bf0_cover@2x-4-pokojowe-mieszkanie-poznan-wilda-ul-wierzbiecice.webp
Poznań Jeżyce,ul. Augustyna Szamarzewskiego,1,24,340000,14167,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-augustyna-szamarzewskiego-1-pokoj-r2h3m9,https://s2.adresowa.pl/oi/7c/4e/3f40e8_27b3_cover@2x-1-pokojowe-mieszkanie-poznan-jezyce-ul-augustyna-szamarzewskiego.webp
Poznań Winogrady,os. Wichrowe Wzgórze,2,47,465000,9894,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-2-pokojowe-a4b4p0,https://s2.adresowa.pl/oi/55/76/3f40c8_f4b4_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.webp
Poznań Łazarz,ul. Antoniego Małeckiego,4,133,1100000,8271,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-antoniego-maleckiego-4-pokojowe-a8k1o5,https://s2.adresowa.pl/oi/53/15/3f4046_5d1c_cover@2x-4-pokojowe-mieszkanie-poznan-lazarz-ul-antoniego-maleckiego.webp
Poznań Centrum,ul. św. Marcin,1,32,399000,12469,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-sw-marcin-1-pokoj-x1x1g3,https://s2.adresowa.pl/oi/2c/6f/3dceb8_8948_cover@2x-1-pokojowe-mieszkanie-poznan-centrum-ul-sw-marcin.webp
Poznań Ogrody,ul. Janusza Meissnera,3,59,796500,13500,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-ogrody-ul-janusza-meissnera-3-pokojowe-s0n7y2,https://s2.adresowa.pl/oi/44/78/3dad50_cd6d_cover@2x-3-pokojowe-mieszkanie-poznan-ogrody-ul-janusza-meissnera.webp
Poznań Rataje,os. Orła Białego,3,80,698000,8725,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-orla-bialego-3-pokojowe-u7q3i2,https://s2.adresowa.pl/oi/7d/79/3f3f76_a942_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-orla-bialego.webp
Poznań Łazarz,ul. Jana Matejki,5,176,1555000,8835,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-jana-matejki-5-pokojowe-s0i9y8,https://s2.adresowa.pl/oi/41/4b/3f3dda_89a2_cover@2x-5-pokojowe-mieszkanie-poznan-lazarz-ul-jana-matejki.webp
Poznań Stare Miasto,os. Stefana Batorego,2,47,610000,12979,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-stefana-batorego-2-pokojowe-o8k4k7,https://s2.adresowa.pl/oi/1f/48/3f3ab2_ede8_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-os-stefana-batorego.webp
Poznań Grunwald,ul. Smardzewska,3,61,769000,12607,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-smardzewska-3-pokojowe-i9l6d9,https://s2.adresowa.pl/oi/19/3b/3d9e44_72b1_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-smardzewska.webp
Poznań Strzeszyn,ul. Strzeszyńska 263,1,31,449000,14484,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-poznan-strzeszyn-ul-strzeszynska-1-pokoj-a2t3i3,https://s2.adresowa.pl/oi/5b/3c/3d99d0_d645_cover@2x-1-pokojowe-mieszkanie-poznan-strzeszyn-ul-strzeszynska.webp
Poznań Stare Miasto,os. Stefana Batorego,3,48,620000,12917,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-stefana-batorego-3-pokojowe-s3h2s4,https://s2.adresowa.pl/oi/47/7a/3f3aae_811c_cover@2x-3-pokojowe-mieszkanie-poznan-stare-miasto-os-stefana-batorego.webp
Poznań Bonin,ul. Lazurowa,2,38,525000,13816,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-bonin-ul-lazurowa-2-pokojowe-u0o9v9,https://s2.adresowa.pl/oi/71/21/3f38ac_8663_cover@2x-2-pokojowe-mieszkanie-poznan-bonin-ul-lazurowa.webp
Poznań Grunwald,ul. Bułgarska,3,55,925000,16818,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-bulgarska-3-pokojowe-v9p2p2,https://s2.adresowa.pl/oi/54/50/3f38c4_8bc3_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-bulgarska.webp
Poznań Centrum,ul. Łąkowa,3,72,839000,11653,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-lakowa-3-pokojowe-h3q7s2,https://s2.adresowa.pl/oi/3c/72/3d98f0_6cc4_cover@2x-3-pokojowe-mieszkanie-poznan-centrum-ul-lakowa.webp
Poznań Dębiec,ul. Czeremchowa,3,66,719000,10894,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-debiec-ul-czeremchowa-3-pokojowe-u4u9m6,https://s2.adresowa.pl/oi/46/63/3d907e_afdd_cover@2x-3-pokojowe-mieszkanie-poznan-debiec-ul-czeremchowa.webp
Poznań Winogrady,os. Wichrowe Wzgórze,1,32,459000,14344,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-1-pokoj-m2n0b4,https://s2.adresowa.pl/oi/46/38/3f37aa_f841_cover@2x-1-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.webp
Poznań Łazarz,ul. Floriana Stablewskiego,3,56,635000,11339,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-floriana-stablewskiego-3-pokojowe-b9a9l2,https://s2.adresowa.pl/oi/35/3f/3f3544_44b3_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-floriana-stablewskiego.webp
Poznań Winogrady,os. Zwycięstwa,2,42,699000,16643,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-zwyciestwa-2-pokojowe-b7b5e3,https://s2.adresowa.pl/oi/44/40/3f3402_50c9_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-zwyciestwa.webp
Poznań Wilda,ul. Jana Umińskiego 5,2,39,520000,13333,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jana-uminskiego-2-pokojowe-q0n8j3,https://s2.adresowa.pl/oi/42/59/3d9072_a3da_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-jana-uminskiego.webp
Poznań Winogrady,ul. Czapla,3,62,850000,13710,Pośrednik,,31,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-czapla-3-pokojowe-d8a3v9,https://s2.adresowa.pl/oi/36/7c/3d9070_7468_cover@2x-3-pokojowe-mieszkanie-poznan-winogrady-ul-czapla.webp
Poznań Naramowice,ul. Bielicowa,2,43,767000,17837,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-bielicowa-2-pokojowe-a8t3d8,https://s2.adresowa.pl/oi/60/6a/3f3364_6fab_cover@2x-2-pokojowe-mieszkanie-poznan-naramowice-ul-bielicowa.webp
Poznań Chartowo,os. Rusa,2,46,515000,11196,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-poznan-chartowo-os-rusa-2-pokojowe-s1l9l1,https://s2.adresowa.pl/oi/52/20/3f3122_71c4_cover@2x-2-pokojowe-mieszkanie-poznan-chartowo-os-rusa.webp
Poznań Centrum,ul. Wierzbowa,1,27,395000,14630,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-wierzbowa-1-pokoj-i9x7u7,https://s2.adresowa.pl/oi/61/7d/3f30fe_cbf7_cover@2x-1-pokojowe-mieszkanie-poznan-centrum-ul-wierzbowa.webp
Poznań Łazarz,ul. Śniadeckich,5,126,1395000,11071,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-sniadeckich-5-pokojowe-y5i8d0,https://s2.adresowa.pl/oi/78/35/3d906e_a41d_cover@2x-5-pokojowe-mieszkanie-poznan-lazarz-ul-sniadeckich.webp
Poznań Centrum,ul. Rybaki,1,31,399000,12871,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-rybaki-1-pokoj-n6m1s6,https://s2.adresowa.pl/oi/63/57/3d905a_3c3f_cover@2x-1-pokojowe-mieszkanie-poznan-centrum-ul-rybaki.webp
Poznań Grunwald,ul. Jutrzenka,3,48,570000,11875,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-jutrzenka-3-pokojowe-r8m7y1,https://s2.adresowa.pl/oi/6c/49/3f306e_5a21_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-jutrzenka.webp
Poznań Dębiec,os. Dębina,2,48,500000,10417,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-poznan-debiec-os-debina-2-pokojowe-n2u2s5,https://s2.adresowa.pl/oi/21/3b/3f2f9e_6482_cover@2x-2-pokojowe-mieszkanie-poznan-debiec-os-debina.webp
Poznań Chartowo,os. Tysiąclecia,2,49,580000,11837,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-chartowo-os-tysiaclecia-2-pokojowe-b1w2s5,https://s2.adresowa.pl/oi/53/49/3f2e54_8cd2_cover@2x-2-pokojowe-mieszkanie-poznan-chartowo-os-tysiaclecia.webp
Poznań Wilda,ul. Jana Umińskiego 5,2,35,349000,9971,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jana-uminskiego-2-pokojowe-c9e0o1,https://s2.adresowa.pl/oi/2c/14/3d9056_cd04_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-jana-uminskiego.webp
Poznań Winogrady,os. Wichrowe Wzgórze 33,4,64,689000,10766,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-4-pokojowe-g4q7b7,https://s2.adresowa.pl/oi/41/1d/3d598e_2ca4_cover@2x-4-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.webp
Poznań Piątkowo,ul. Ludwika Braille'a,2,49,690000,14082,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-ul-ludwika-braille-a-2-pokojowe-f5b9y3,https://s2.adresowa.pl/oi/68/32/3f2a32_dd92_cover@2x-2-pokojowe-mieszkanie-poznan-piatkowo-ul-ludwika-braille-a.webp
Poznań Grunwald,ul. Romana Dmowskiego,3,51,499000,9784,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-romana-dmowskiego-3-pokojowe-n0l9g5,https://s2.adresowa.pl/oi/6a/77/3f275e_dd08_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-romana-dmowskiego.webp
Poznań Wilda,ul. 28 Czerwca 1956 r.,2,50,539000,10780,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-2-pokojowe-u0e2p2,https://s2.adresowa.pl/oi/47/69/3f1f06_a436_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-.webp
Poznań Dolna Wilda,ul. Fabryczna,1,31,470000,15161,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-poznan-dolna-wilda-ul-fabryczna-1-pokoj-j8y8y2,https://s2.adresowa.pl/oi/6f/2f/3d57ec_443d_cover@2x-1-pokojowe-mieszkanie-poznan-dolna-wilda-ul-fabryczna.webp
Poznań Podolany,ul. Jasielska,3,55,749000,13618,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-poznan-podolany-ul-jasielska-3-pokojowe-x5m4l2,https://s2.adresowa.pl/oi/19/5e/3d50d2_7c92_cover@2x-3-pokojowe-mieszkanie-poznan-podolany-ul-jasielska.webp
Poznań Winogrady,ul. Hawelańska,3,54,739000,13685,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-hawelanska-3-pokojowe-l1q4f4,https://s2.adresowa.pl/oi/39/59/3f1e5e_beee_cover@2x-3-pokojowe-mieszkanie-poznan-winogrady-ul-hawelanska.webp
Poznań Nowe Miasto,ul. Inflancka,2,46,779000,16935,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-inflancka-2-pokojowe-f5t6p9,https://s2.adresowa.pl/oi/29/15/3f1b52_a39d_cover@2x-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-inflancka.webp
Poznań,Piątkowo,5,85,892500,10500,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-5-pokojowe-85-m2-q8t3a6,https://s2.adresowa.pl/oi/77/7b/3f1716_613d_cover@2x-5-pokojowe-mieszkanie-poznan-piatkowo.webp
Poznań Winogrady,ul. Słowiańska,3,48,470000,9792,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-slowianska-3-pokojowe-c1a0o4,https://s2.adresowa.pl/oi/64/47/3d31d4_ce2e_cover@2x-3-pokojowe-mieszkanie-poznan-winogrady-ul-slowianska.webp
Poznań Centrum,ul. Grobla,1,25,350000,14000,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-grobla-1-pokoj-v5n4c8,https://s2.adresowa.pl/oi/19/14/3d31bc_2ac2_cover@2x-1-pokojowe-mieszkanie-poznan-centrum-ul-grobla.webp
