locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Czyżyny,ul. Galicyjska,1,26,533000,20500,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-galicyjska-1-pokoj-c7g2r8,https://s2.adresowa.pl/oi/3a/78/3dc4b6_5c69_cover@2x-1-pokojowe-mieszkanie-krakow-czyzyny-ul-galicyjska.webp
Kraków,Kurdwanów,3,60,310000,5167,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-3-pokojowe-60-m2-v5h9x9,https://s2.adresowa.pl/oi/3e/3e/3dc1ae_91c9_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow.webp
Kraków Krowodrza,ul. Eljasza Walerego Radzikowskiego,2,41,645000,15732,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego-2-pokojowe-w4r7u7,https://s2.adresowa.pl/oi/11/36/3db5a6_7437_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego.webp
Kraków Mistrzejowice,os. Bohaterów Września,1,33,519000,15727,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia-1-pokoj-u2p0e6,https://s2.adresowa.pl/oi/3a/10/3e50d0_b1fb_cover@2x-1-pokojowe-mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia.webp
Kraków Krowodrza,ul. Mazowiecka,3,49,718000,14653,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-mazowiecka-3-pokojowe-i9a7y3,https://s2.adresowa.pl/oi/4e/1a/3e5014_36ae_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-mazowiecka.webp
Kraków Dębniki,ul. Lubostroń,3,65,929000,14292,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-lubostron-3-pokojowe-z2p9p0,https://s2.adresowa.pl/oi/70/22/3db21e_9b27_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-lubostron.webp
Kraków Krowodrza,ul. Obopólna,3,68,895500,13169,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-obopolna-3-pokojowe-g9g7l0,https://s2.adresowa.pl/oi/13/7c/3daf8e_918b_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-obopolna.webp
Kraków Dębniki,ul. Stefana Kołaczkowskiego,3,56,579462,10348,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-stefana-kolaczkowskiego-3-pokojowe-i6b2p7,https://s2.adresowa.pl/oi/61/36/3daa86_656b_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-stefana-kolaczkowskiego.webp
Kraków Bronowice,ul. Bolesława Czerwieńskiego 10,4,55,835000,15182,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-boleslawa-czerwienskiego-4-pokojowe-z6v6f7,https://s2.adresowa.pl/oi/6b/36/3e4800_bab5_cover@2x-4-pokojowe-mieszkanie-krakow-bronowice-ul-boleslawa-czerwienskiego.webp
Kraków Krowodrza,ul. Wrocławska,2,43,655000,15233,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wroclawska-2-pokojowe-i6h1f8,https://s2.adresowa.pl/oi/3d/2f/3e3eac_a342_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-wroclawska.webp
Kraków Krowodrza,ul. Mazowiecka,3,83,1199999,14458,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-mazowiecka-3-pokojowe-p0n8x5,https://s2.adresowa.pl/oi/2d/59/3da73c_ce76_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-mazowiecka.webp
Kraków Stare Miasto,ul. Józefa Sarego,1,25,579000,23160,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-jozefa-sarego-1-pokoj-e9n7m5,https://s2.adresowa.pl/oi/7d/73/3da1a0_47ca_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-jozefa-sarego.webp
Kraków Mistrzejowice,ul. Bohdana Arcta,2,53,630000,11887,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-bohdana-arcta-2-pokojowe-g1x0q6,https://s2.adresowa.pl/oi/3c/41/3da0d6_676a_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-ul-bohdana-arcta.webp
Kraków Grzegórzki,ul. Półkole,3,48,670000,13958,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-polkole-3-pokojowe-z8f8i2,https://s2.adresowa.pl/oi/33/55/3e3530_8545_cover@2x-3-pokojowe-mieszkanie-krakow-grzegorzki-ul-polkole.webp
Kraków Zwierzyniec,ul. Królowej Jadwigi,3,65,1364500,20992,Pośrednik,,32,https://adresowo.pl/o/mieszkanie-krakow-zwierzyniec-ul-krolowej-jadwigi-3-pokojowe-v6q6n2,https://s2.adresowa.pl/oi/35/21/3e352a_2df7_cover@2x-3-pokojowe-mieszkanie-krakow-zwierzyniec-ul-krolowej-jadwigi.webp
Kraków Stare Miasto,ul. Garncarska,3,97,1395000,14381,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-garncarska-3-pokojowe-d1p9x4,https://s2.adresowa.pl/oi/22/64/3d94b8_4823_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto-ul-garncarska.webp
Kraków Bieżanów,ul. Henryka i Karola Czeczów,2,43,615000,14302,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-i-karola-czeczow-2-pokojowe-e8j4d9,https://s2.adresowa.pl/oi/2a/56/3d9264_9f08_cover@2x-2-pokojowe-mieszkanie-krakow-biezanow-ul-henryka-i-karola-czeczow.webp
Kraków Mistrzejowice,os. Piastów,4,69,929000,13464,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-4-pokojowe-n4f7u2,https://s2.adresowa.pl/oi/62/35/3d8466_aa37_cover@2x-4-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.webp
Kraków Prądnik Biały,ul. Wincentego Danka,3,56,999000,17839,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wincentego-danka-3-pokojowe-w5a3c2,https://s2.adresowa.pl/oi/4d/4a/3e3374_d04e_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wincentego-danka.webp
Kraków Dębniki,ul. Rydlówka,2,57,1150000,20175,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-rydlowka-2-pokojowe-z8x5i5,https://s2.adresowa.pl/oi/4b/15/3e3210_5339_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-rydlowka.webp
Kraków Wzgórza Krzesławickie,ul. Gustawa Morcinka,3,56,759000,13554,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-ul-gustawa-morcinka-3-pokojowe-b9n9s9,https://s2.adresowa.pl/oi/1c/2c/3d803c_c9d3_cover@2x-3-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie-ul-gustawa-morcinka.webp
Kraków Podgórze,ul. ks. Ignacego Stoszki,2,61,759000,12443,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-ks-ignacego-stoszki-2-pokojowe-i3o8g8,https://s2.adresowa.pl/oi/7f/39/3d727c_8a9b_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-ks-ignacego-stoszki.webp
Kraków Podgórze,ul. Parkowa,2,34,575000,16912,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-parkowa-2-pokojowe-o6m4w6,https://s2.adresowa.pl/oi/56/64/3d676c_acbf_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-parkowa.webp
Kraków Dąbie,ul. Widok,1,23,399000,17348,Pośrednik,,34,https://adresowo.pl/o/mieszkanie-krakow-dabie-ul-widok-1-pokoj-n9n7t9,https://s2.adresowa.pl/oi/4e/7f/3e30e6_97a0_cover@2x-1-pokojowe-mieszkanie-krakow-dabie-ul-widok.webp
Kraków Mistrzejowice,os. Bohaterów Września,4,82,1250000,15244,Pośrednik,,39,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia-4-pokojowe-z2b0b9,https://s2.adresowa.pl/oi/2e/6c/3e30e2_bcfb_cover@2x-4-pokojowe-mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia.webp
Kraków Salwator,ul. Bolesława Komorowskiego,3,98,2150000,21939,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-boleslawa-komorowskiego-3-pokojowe-s1g2y6,https://s2.adresowa.pl/oi/42/6f/3d64d2_ee77_cover@2x-3-pokojowe-mieszkanie-krakow-salwator-ul-boleslawa-komorowskiego.webp
Kraków Prądnik Biały,ul. Papierni Prądnickich,2,43,875000,20349,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-papierni-pradnickich-2-pokojowe-s1h3e4,https://s2.adresowa.pl/oi/5e/15/3d6472_8e3c_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-papierni-pradnickich.webp
Kraków Grzegórzki,ul. Szklarska,1,24,400000,16667,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-szklarska-1-pokoj-g4n2z1,https://s2.adresowa.pl/oi/6a/77/3d629a_cb15_cover@2x-1-pokojowe-mieszkanie-krakow-grzegorzki-ul-szklarska.webp
Kraków Czyżyny,ul. Konstantego Ildefonsa Gałczyńskiego,5,80,1628541,20357,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego-5-pokojowe-e9c7a9,https://s2.adresowa.pl/oi/7d/4c/3e30da_32d4_cover@2x-5-pokojowe-mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego.webp
Kraków Czyżyny,ul. Konstantego Ildefonsa Gałczyńskiego,5,80,1411460,17643,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego-5-pokojowe-a1m1f0,https://s2.adresowa.pl/oi/20/19/3e30cc_58d0_cover@2x-5-pokojowe-mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego.webp
Kraków Zabłocie,ul. Stanisława Klimeckiego,3,71,1590000,22394,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-zablocie-ul-stanislawa-klimeckiego-3-pokojowe-n5v0u0,https://s2.adresowa.pl/oi/4b/58/3d6084_d4fe_cover@2x-3-pokojowe-mieszkanie-krakow-zablocie-ul-stanislawa-klimeckiego.webp
Kraków Borek Fałęcki,ul. Borkowska,1,32,445000,13906,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-borkowska-1-pokoj-g7c2u9,https://s2.adresowa.pl/oi/1b/7b/3d5714_3311_cover@2x-1-pokojowe-mieszkanie-krakow-borek-falecki-ul-borkowska.webp
Kraków Nowa Huta,os. Hutnicze,2,54,767000,14204,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-hutnicze-2-pokojowe-y5r2s6,https://s2.adresowa.pl/oi/3c/34/3d5658_7602_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-hutnicze.webp
Kraków Krowodrza,ul. Śląska 9,3,62,1140000,18387,Pośrednik,,28,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-slaska-3-pokojowe-c3o6u3,https://s2.adresowa.pl/oi/46/29/3e2f02_6790_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-slaska.webp
Kraków Stare Miasto,ul. Ariańska,2,25,649000,25960,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-arianska-2-pokojowe-m7p3a6,https://s2.adresowa.pl/oi/51/33/3e2622_a42f_cover@2x-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-arianska.webp
Kraków Zabłocie,ul. Tadeusza Romanowicza,2,30,799000,26633,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-zablocie-ul-tadeusza-romanowicza-2-pokojowe-p1z3l0,https://s2.adresowa.pl/oi/64/5d/3d5110_b8d2_cover@2x-2-pokojowe-mieszkanie-krakow-zablocie-ul-tadeusza-romanowicza.webp
Kraków Dębniki,ul. Czerwone Maki,2,46,780000,16957,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-czerwone-maki-2-pokojowe-c7z5m2,https://s2.adresowa.pl/oi/5f/76/3d468a_ca3c_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-czerwone-maki.webp
Kraków Krowodrza,ul. Racławicka,2,41,780000,19024,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-raclawicka-2-pokojowe-s0x6y3,https://s2.adresowa.pl/oi/5c/2e/3d3ecc_8992_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-raclawicka.webp
Kraków Ruczaj,ul. Lubostroń 7A,2,40,649000,16225,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-lubostron-2-pokojowe-s6y1g6,https://s2.adresowa.pl/oi/60/2e/3e261c_3958_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-lubostron.webp
Kraków Prądnik Czerwony,ul. Dobrego Pasterza,2,45,870000,19333,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-2-pokojowe-y8u7h7,https://s2.adresowa.pl/oi/33/39/3e17de_3b29_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza.webp
Kraków Borek Fałęcki,ul. Józefa Montwiłła-Mireckiego,1,32,479000,14969,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-jozefa-montwilla-mireckiego-1-pokoj-r8x5p0,https://s2.adresowa.pl/oi/40/60/3d38ea_94aa_cover@2x-1-pokojowe-mieszkanie-krakow-borek-falecki-ul-jozefa-montwilla-mireckiego.webp
Kraków Prądnik Biały,ul. Władysława Łokietka,2,39,644000,16513,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka-2-pokojowe-k2l6i3,https://s2.adresowa.pl/oi/33/20/3d3652_feac_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka.webp
Kraków Podgórze,ul. Andrzeja Potebni,1,40,659000,16475,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-andrzeja-potebni-1-pokoj-y7e5z5,https://s2.adresowa.pl/oi/29/7e/3d33b6_4913_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-ul-andrzeja-potebni.webp
Kraków Podgórze,ul. Celna,3,47,790000,16809,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-celna-3-pokojowe-e4t2w9,https://s2.adresowa.pl/oi/4b/45/3e10ca_67a3_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-celna.webp
Kraków Nowa Huta,os. Kolorowe,2,52,729000,14019,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-kolorowe-2-pokojowe-q1k8g3,https://s2.adresowa.pl/oi/2a/19/3e100e_4e78_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-kolorowe.webp
Kraków Czyżyny,ul. Bolesława Orlińskiego,2,48,749000,15604,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-2-pokojowe-y2e0a0,https://s2.adresowa.pl/oi/1b/5a/3d25c0_7628_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego.webp
Kraków Podgórze,ul. Ignacego Krasickiego,2,38,825000,21711,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-ignacego-krasickiego-2-pokojowe-d8l3e7,https://s2.adresowa.pl/oi/22/6b/3d218c_b38c_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-ignacego-krasickiego.webp
Kraków Stare Miasto,ul. Krupnicza,2,52,1014000,19500,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krupnicza-2-pokojowe-h7v3y8,https://s2.adresowa.pl/oi/6f/6b/3d1d82_5074_cover@2x-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-krupnicza.webp
Kraków Podgórze,ul. Stefana Czarnieckiego,2,33,459000,13909,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-stefana-czarnieckiego-2-pokojowe-k3g0p3,https://s2.adresowa.pl/oi/66/17/3e0a92_e008_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-stefana-czarnieckiego.webp
Kraków Pychowice,ul. Jemiołowa,2,48,545000,11354,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-krakow-pychowice-ul-jemiolowa-2-pokojowe-s9a9n6,https://s2.adresowa.pl/oi/4d/28/3e0a6e_9b2a_cover@2x-2-pokojowe-mieszkanie-krakow-pychowice-ul-jemiolowa.webp
Kraków Śródmieście,ul. Smoleńsk,3,75,1300000,17333,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-smolensk-3-pokojowe-b5h8u8,https://s2.adresowa.pl/oi/6f/45/3d0e4c_c3be_cover@2x-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-smolensk.webp
Kraków Dębniki,ul. Słomiana,3,57,839000,14719,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-slomiana-3-pokojowe-m3h5t8,https://s2.adresowa.pl/oi/35/5a/3d0ae6_d366_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-slomiana.webp
Kraków Nowa Huta,os. Urocze,1,31,469000,15129,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-urocze-1-pokoj-w4b3n3,https://s2.adresowa.pl/oi/24/32/3d03ec_4df4_cover@2x-1-pokojowe-mieszkanie-krakow-nowa-huta-os-urocze.webp
Kraków Kurdwanów,ul. Kordiana,5,155,1699000,10961,Pośrednik,,26,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-kordiana-5-pokojowe-d4j5f4,https://s2.adresowa.pl/oi/20/1f/3e03fa_c6f5_cover@2x-5-pokojowe-mieszkanie-krakow-kurdwanow-ul-kordiana.webp
Kraków Ruczaj,ul. dr. Jana Piltza,3,60,990000,16500,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-dr-jana-piltza-3-pokojowe-i8x7b6,https://s2.adresowa.pl/oi/30/27/3e02f8_4972_cover@2x-3-pokojowe-mieszkanie-krakow-ruczaj-ul-dr-jana-piltza.webp
Kraków Bronowice,ul. Stelmachów,2,44,749990,17045,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-stelmachow-2-pokojowe-g9p8q9,https://s2.adresowa.pl/oi/4a/71/3ee6b0_8651_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-stelmachow.webp
Kraków Krowodrza,ul. Racławicka,1,27,490000,18148,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-raclawicka-1-pokoj-u4u6m8,https://s2.adresowa.pl/oi/7f/5d/3cf8a4_d7c7_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-raclawicka.webp
Kraków Kliny,ul. Anny Szwed-Śniadowskiej,1,36,499000,13861,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-anny-szwed-sniadowskiej-1-pokoj-r9r1k0,https://s2.adresowa.pl/oi/50/62/3cec98_2d52_cover@2x-1-pokojowe-mieszkanie-krakow-kliny-ul-anny-szwed-sniadowskiej.webp
Kraków Prądnik Biały,ul. Władysława Syrokomli,5,106,1798000,16962,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-syrokomli-5-pokojowe-w4x8m1,https://s2.adresowa.pl/oi/53/50/3ce6f6_750a_cover@2x-5-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-syrokomli.webp
Kraków Podgórze,ul. Wielicka,2,36,550000,15278,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wielicka-2-pokojowe-f0t1a6,https://s2.adresowa.pl/oi/24/51/3e02c6_5521_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-wielicka.webp
Kraków Śródmieście,ul. Rakowicka,2,28,699000,24964,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-rakowicka-2-pokojowe-z1x5u1,https://s2.adresowa.pl/oi/3d/51/3e0108_6fca_cover@2x-2-pokojowe-mieszkanie-krakow-srodmiescie-ul-rakowicka.webp
Kraków Salwator,ul. Królowej Jadwigi,2,33,675000,20455,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-krolowej-jadwigi-2-pokojowe-p1h1g5,https://s2.adresowa.pl/oi/34/2d/3cd2ba_da61_cover@2x-2-pokojowe-mieszkanie-krakow-salwator-ul-krolowej-jadwigi.webp
Kraków,Mistrzejowice,3,80,748000,9350,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-3-pokojowe-80-m2-h0f7l5,https://s2.adresowa.pl/oi/52/35/3ccbe2_62a2_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice.webp
Kraków Dębniki,ul. Borkowska,1,29,449000,15483,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-borkowska-1-pokoj-k5s1h3,https://s2.adresowa.pl/oi/22/10/3cc66c_b73b_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-borkowska.webp
Kraków Kurdwanów,ul. Cechowa,4,90,1024458,11383,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-cechowa-4-pokojowe-d6p7f7,https://s2.adresowa.pl/oi/7a/79/3dfa6c_cfb8_cover@2x-4-pokojowe-mieszkanie-krakow-kurdwanow-ul-cechowa.webp
Kraków Kurdwanów,ul. Cechowa,3,47,696192,14813,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-cechowa-3-pokojowe-w5h9p6,https://s2.adresowa.pl/oi/3a/5e/3dfa68_4f6f_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-cechowa.webp
Kraków Bieńczyce,os. Na Wzgórzach,1,27,390000,14444,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-na-wzgorzach-1-pokoj-b8e3t6,https://s2.adresowa.pl/oi/49/3a/3cc4c6_f50f_cover@2x-1-pokojowe-mieszkanie-krakow-bienczyce-os-na-wzgorzach.webp
Kraków Nowa Huta,os. Bohaterów Września,3,66,855000,12955,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia-3-pokojowe-w9q6e6,https://s2.adresowa.pl/oi/38/1f/3cabcc_6a61_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia.webp
Kraków Krowodrza,ul. Władysława Łokietka,3,53,850000,16038,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka-3-pokojowe-h4j3h3,https://s2.adresowa.pl/oi/24/1d/3ca6c0_bd54_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka.webp
Kraków Prądnik Czerwony,ul. Lublańska,3,72,949000,13181,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-lublanska-3-pokojowe-s5k1d2,https://s2.adresowa.pl/oi/4a/79/3df37c_9986_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-lublanska.webp
Kraków Łagiewniki-Borek Fałęcki,ul. Zdunów,2,47,750000,15957,Pośrednik,,36,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-borek-falecki-ul-zdunow-2-pokojowe-f0t0g9,https://s2.adresowa.pl/oi/50/79/3df1b0_46ab_cover@2x-2-pokojowe-mieszkanie-krakow-lagiewniki-borek-falecki-ul-zdunow.webp
Kraków Podgórze Duchackie,ul. Włoska,2,53,910000,17170,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-wloska-2-pokojowe-l8r2m4,https://s2.adresowa.pl/oi/1c/21/3ca072_8e4e_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-wloska.webp
Kraków,Grzegórzki,2,23,360000,15652,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-2-pokojowe-23-m2-w9i2k5,https://s2.adresowa.pl/oi/70/22/3c988e_951d_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki.webp
Kraków Dębniki,ul. Jana Gutenberga,1,38,529000,13921,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-jana-gutenberga-1-pokoj-r6q5h3,https://s2.adresowa.pl/oi/5b/5b/3c92ee_63d1_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-jana-gutenberga.webp
Kraków Prądnik Czerwony,ul. Śliczna,2,49,699000,14265,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-sliczna-2-pokojowe-d1i1s8,https://s2.adresowa.pl/oi/6a/68/3dedbc_6d85_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-sliczna.webp
Kraków Prądnik Biały,ul. abp. Zygmunta Szczęsnego Felińskiego,2,38,614000,16158,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-abp-zygmunta-szczesnego-felinskiego-2-pokojowe-u5z0t6,https://s2.adresowa.pl/oi/60/61/3deb1c_d5aa_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-abp-zygmunta-szczesnego-felinskiego.webp
Kraków Grzegórzki,ul. Janusza Meissnera,2,43,665000,15465,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-janusza-meissnera-2-pokojowe-a1q4w1,https://s2.adresowa.pl/oi/22/6b/3c8b6c_a521_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-janusza-meissnera.webp
Kraków Ruczaj,ul. Obozowa,3,62,860000,13871,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-3-pokojowe-d1t8k0,https://s2.adresowa.pl/oi/16/73/3c7df0_58e5_cover@2x-3-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.webp
Kraków Podgórze Duchackie,ul. Trybuny Ludów,3,52,1200000,23077,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-trybuny-ludow-3-pokojowe-l8s8v8,https://s2.adresowa.pl/oi/10/52/3c79ae_b5a4_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-trybuny-ludow.webp
