locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa Praga-Południe,ul. Majdańska,5,61,1050000,17213,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-majdanska-5-pokojowe-m1c0n1,https://s2.adresowa.pl/oi/2d/61/4000c2_ec51_cover@2x-5-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-majdanska.webp
Warszawa Włochy,ul. Ryżowa,3,55,980000,17818,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-ryzowa-3-pokojowe-y4b3z1,https://s2.adresowa.pl/oi/4b/18/4006e0_6301_cover@2x-3-pokojowe-mieszkanie-warszawa-wlochy-ul-ryzowa.webp
Warszawa Ochota,ul. Grójecka 47/51,1,42,819000,19500,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-1-pokoj-l5u5p9,https://s2.adresowa.pl/oi/55/66/4006a2_2d58_cover@2x-1-pokojowe-mieszkanie-warszawa-ochota-ul-grojecka.webp
Warszawa Bielany,ul. Szegedyńska,1,24,470000,19583,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-szegedynska-1-pokoj-g1x3a9,https://s2.adresowa.pl/oi/47/13/3fd01c_fe5d_cover@2x-1-pokojowe-mieszkanie-warszawa-bielany-ul-szegedynska.webp
Warszawa Białołęka,ul. Leona Berensona,2,45,670500,14900,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-leona-berensona-2-pokojowe-l4c4t0,https://s2.adresowa.pl/oi/58/5f/3fd00c_2a28_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-leona-berensona.webp
Warszawa Wola,ul. Marcina Kasprzaka,4,92,2400000,26087,bez pośredników,,44,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-4-pokojowe-e9s7w0,https://s2.adresowa.pl/oi/32/21/400668_c486_cover@2x-4-pokojowe-mieszkanie-warszawa-wola-ul-marcina-kasprzaka.webp
Warszawa Targówek,ul. Mokra,2,46,780000,16957,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-mokra-2-pokojowe-u4u9y0,https://s2.adresowa.pl/oi/2d/45/400578_8c39_cover@2x-2-pokojowe-mieszkanie-warszawa-targowek-ul-mokra.webp
Warszawa Bielany,ul. Wojciecha Bogusławskiego 6,3,36,662400,18400,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-wojciecha-boguslawskiego-3-pokojowe-l2o6p1,https://s2.adresowa.pl/oi/6a/19/40057c_5a39_cover@2x-3-pokojowe-mieszkanie-warszawa-bielany-ul-wojciecha-boguslawskiego.webp
Warszawa Powiśle,ul. Stefana Jaracza,1,40,750000,18750,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-warszawa-powisle-ul-stefana-jaracza-1-pokoj-n3l3y3,https://s2.adresowa.pl/oi/1f/6d/3fcd70_e655_cover@2x-1-pokojowe-mieszkanie-warszawa-powisle-ul-stefana-jaracza.webp
Warszawa Śródmieście,ul. Bagno,1,21,699000,33286,Pośrednik,,2,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-bagno-1-pokoj-q0g8x0,https://s2.adresowa.pl/oi/3a/26/3fcd34_f9d5_cover@2x-1-pokojowe-mieszkanie-warszawa-srodmiescie-ul-bagno.webp
Warszawa Praga-Południe,ul. Przeworska,1,27,554000,20519,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-przeworska-1-pokoj-h4l7d9,https://s2.adresowa.pl/oi/6e/48/40035e_81b5_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-przeworska.webp
Warszawa Praga-Południe,ul. Łukowska,2,47,750000,15957,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-lukowska-2-pokojowe-z1k0y6,https://s2.adresowa.pl/oi/5a/79/40034c_ab59_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-lukowska.webp
Warszawa Siekierki,ul. Bluszczańska 4,2,40,815000,20375,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-siekierki-ul-bluszczanska-2-pokojowe-w3v1g3,https://s2.adresowa.pl/oi/58/3f/4002cc_8bb5_cover@2x-2-pokojowe-mieszkanie-warszawa-siekierki-ul-bluszczanska.webp
Warszawa Praga-Południe,ul. Tadeusza Sygietyńskiego 7,1,19,325000,17105,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-tadeusza-sygietynskiego-1-pokoj-j0s3u5,https://s2.adresowa.pl/oi/62/63/3fccaa_28dd_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-tadeusza-sygietynskiego.webp
Warszawa Włochy,ul. Rakowska 11,4,60,1079940,17999,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-rakowska-4-pokojowe-a1r4c4,https://s2.adresowa.pl/oi/3f/3a/3fcc72_9640_cover@2x-4-pokojowe-mieszkanie-warszawa-wlochy-ul-rakowska.webp
Warszawa Ursynów,ul. Bociania,2,58,785000,13534,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-bociania-2-pokojowe-s3g4u0,https://s2.adresowa.pl/oi/55/17/40025a_fab7_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-ul-bociania.webp
Warszawa Bielany,ul. Jana Kochanowskiego,3,49,789000,16102,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-jana-kochanowskiego-3-pokojowe-g0q2r1,https://s2.adresowa.pl/oi/31/59/400258_280e_cover@2x-3-pokojowe-mieszkanie-warszawa-bielany-ul-jana-kochanowskiego.webp
Warszawa Ursynów,ul. Koński Jar,4,63,1050000,16667,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-konski-jar-4-pokojowe-d3f3t1,https://s2.adresowa.pl/oi/4d/7c/400212_5842_cover@2x-4-pokojowe-mieszkanie-warszawa-ursynow-ul-konski-jar.webp
Warszawa Szczęśliwice,ul. Pandy,5,129,2350000,18217,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-warszawa-szczesliwice-ul-pandy-5-pokojowe-g5t7z0,https://s2.adresowa.pl/oi/72/14/3fcc0e_a3b6_cover@2x-5-pokojowe-mieszkanie-warszawa-szczesliwice-ul-pandy.webp
Warszawa Ursynów,ul. Hawajska,3,60,755000,12583,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-hawajska-3-pokojowe-p9c4v6,https://s2.adresowa.pl/oi/27/49/3fcbfe_492d_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-hawajska.webp
Warszawa Praga-Południe,ul. Latyczowska,2,40,649000,16225,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-latyczowska-2-pokojowe-k2f3n4,https://s2.adresowa.pl/oi/69/1e/4001cc_2ad0_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-latyczowska.webp
Warszawa Grochów,ul. Grochowska,2,38,599000,15763,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-grochow-ul-grochowska-2-pokojowe-u0n6p7,https://s2.adresowa.pl/oi/5b/59/400166_9703_cover@2x-2-pokojowe-mieszkanie-warszawa-grochow-ul-grochowska.webp
Warszawa Bródno,ul. Żuromińska,3,48,539000,11229,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-zurominska-3-pokojowe-q3l8v9,https://s2.adresowa.pl/oi/7d/3f/400114_a0dd_cover@2x-3-pokojowe-mieszkanie-warszawa-brodno-ul-zurominska.webp
Warszawa Białołęka,ul. Edwarda Wittiga,3,61,738000,12098,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-edwarda-wittiga-3-pokojowe-a9d9u3,https://s2.adresowa.pl/oi/4c/40/3fc6be_f97c_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-edwarda-wittiga.webp
Warszawa Mokotów,ul. Jana Sebastiana Bacha 34,3,59,899000,15237,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jana-sebastiana-bacha-3-pokojowe-z2q3v5,https://s2.adresowa.pl/oi/26/3b/3fc6ba_a5f0_cover@2x-3-pokojowe-mieszkanie-warszawa-mokotow-ul-jana-sebastiana-bacha.webp
Warszawa Ochota,ul. Józefa Mianowskiego,1,37,870000,23514,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-jozefa-mianowskiego-1-pokoj-y1t8w3,https://s2.adresowa.pl/oi/19/77/4000fe_f77f_cover@2x-1-pokojowe-mieszkanie-warszawa-ochota-ul-jozefa-mianowskiego.webp
Warszawa Mokotów,ul. Kaukaska,2,42,670000,15952,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-kaukaska-2-pokojowe-w9r5a3,https://s2.adresowa.pl/oi/66/49/40006e_658c_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-kaukaska.webp
Warszawa,Mokotów,2,38,715000,18816,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-38-m2-h4t4a7,https://s2.adresowa.pl/oi/23/12/3fffcc_69a8_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow.webp
Warszawa,Mokotów,2,44,1399000,31795,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-44-m2-a3s9a1,https://s2.adresowa.pl/oi/13/28/3fc6a2_f09a_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow.webp
Warszawa Praga,ul. Kompasowa,5,124,1700000,13710,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-kompasowa-5-pokojowe-e0v7q0,https://s2.adresowa.pl/oi/7f/43/3fc3c8_5e8c_cover@2x-5-pokojowe-mieszkanie-warszawa-praga-ul-kompasowa.webp
Warszawa Wola,ul. Płocka,2,38,599000,15763,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-plocka-2-pokojowe-p6m8d7,https://s2.adresowa.pl/oi/7a/22/3fff4a_4b53_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-plocka.webp
Warszawa Praga-Południe,ul. Grzegorza Przemyka,3,58,949000,16362,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-grzegorza-przemyka-3-pokojowe-i4c5s8,https://s2.adresowa.pl/oi/40/33/3fff42_97e8_cover@2x-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-grzegorza-przemyka.webp
Warszawa,Wola,2,38,635000,16711,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-2-pokojowe-38-m2-q2b6z7,https://s2.adresowa.pl/oi/5d/36/3fff10_452b_cover@2x-2-pokojowe-mieszkanie-warszawa-wola.webp
Warszawa Bielany,ul. Władysława Broniewskiego,2,43,680000,15814,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-wladyslawa-broniewskiego-2-pokojowe-t3a4x6,https://s2.adresowa.pl/oi/13/43/3fc3b6_4380_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-wladyslawa-broniewskiego.webp
Warszawa Wola,ul. Szlenkierów,1,29,579000,19966,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-szlenkierow-1-pokoj-e5n0c4,https://s2.adresowa.pl/oi/63/57/3fc3ae_8f42_cover@2x-1-pokojowe-mieszkanie-warszawa-wola-ul-szlenkierow.webp
Warszawa Wola,ul. Marcina Kasprzaka,2,37,962000,26000,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-2-pokojowe-e8r7t1,https://s2.adresowa.pl/oi/22/5b/3ffed4_72ad_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-marcina-kasprzaka.webp
Warszawa Targówek,ul. Aleksandra Gajkowicza,3,57,799000,14018,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-aleksandra-gajkowicza-3-pokojowe-z1j3t5,https://s2.adresowa.pl/oi/36/32/3ffeae_2ad4_cover@2x-3-pokojowe-mieszkanie-warszawa-targowek-ul-aleksandra-gajkowicza.webp
Warszawa Wilanów,ul. Adama Branickiego,2,50,1000000,20000,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-adama-branickiego-2-pokojowe-y3z7f6,https://s2.adresowa.pl/oi/2a/50/3ffdbc_93c1_cover@2x-2-pokojowe-mieszkanie-warszawa-wilanow-ul-adama-branickiego.webp
Warszawa Wola,ul. Tadeusza Krępowieckiego,2,42,849000,20214,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-tadeusza-krepowieckiego-2-pokojowe-h4g2v5,https://s2.adresowa.pl/oi/24/58/3fc39c_6065_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-tadeusza-krepowieckiego.webp
Warszawa Praga,ul. Grochowska 86,3,54,780000,14444,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-grochowska-3-pokojowe-p0o5o1,https://s2.adresowa.pl/oi/12/29/3fc13c_de52_cover@2x-3-pokojowe-mieszkanie-warszawa-praga-ul-grochowska.webp
Warszawa Bemowo,ul. Edmunda Jana Osmańczyka,2,57,1065000,18684,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-edmunda-jana-osmanczyka-2-pokojowe-a5d1o3,https://s2.adresowa.pl/oi/1c/2c/3ffd6a_e45b_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo-ul-edmunda-jana-osmanczyka.webp
Warszawa Białołęka,ul. Krokwi,2,54,860000,15926,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-krokwi-2-pokojowe-o8z9z9,https://s2.adresowa.pl/oi/2d/1a/3ffc7e_357c_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-krokwi.webp
Warszawa Praga-Północ,ul. Białostocka,1,37,579000,15649,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-bialostocka-1-pokoj-u2p8x6,https://s2.adresowa.pl/oi/1a/45/3ffc42_e328_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-bialostocka.webp
Warszawa Wilanów,ul. Sejmu Czteroletniego,2,38,850000,22368,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-sejmu-czteroletniego-2-pokojowe-a8f9b7,https://s2.adresowa.pl/oi/36/48/3fbd72_7598_cover@2x-2-pokojowe-mieszkanie-warszawa-wilanow-ul-sejmu-czteroletniego.webp
Warszawa Wilanów,al. Rzeczypospolitej,2,47,1050000,22340,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-al-rzeczypospolitej-2-pokojowe-y0y2z0,https://s2.adresowa.pl/oi/64/47/3fbd6a_2be2_cover@2x-2-pokojowe-mieszkanie-warszawa-wilanow-al-rzeczypospolitej.webp
Warszawa Wawer,ul. Wiązana,3,70,1170000,16714,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-wiazana-3-pokojowe-b3x8g8,https://s2.adresowa.pl/oi/7f/5e/3ffbe4_3dda_cover@2x-3-pokojowe-mieszkanie-warszawa-wawer-ul-wiazana.webp
Warszawa Ursynów,ul. Wilhelma Konrada Roentgena,3,37,1100000,29730,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wilhelma-konrada-roentgena-3-pokojowe-l2o6q7,https://s2.adresowa.pl/oi/13/4a/3ffbbe_a520_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-wilhelma-konrada-roentgena.webp
Warszawa Rembertów,ul. Chełmżyńska,2,35,669000,19114,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-ul-chelmzynska-2-pokojowe-r7j6b6,https://s2.adresowa.pl/oi/7c/16/3ffb6a_436b_cover@2x-2-pokojowe-mieszkanie-warszawa-rembertow-ul-chelmzynska.webp
Warszawa Wola,ul. Marcina Kasprzaka,2,44,998700,22698,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-2-pokojowe-i5e8x3,https://s2.adresowa.pl/oi/3a/48/3fbd50_a55d_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-marcina-kasprzaka.webp
Warszawa Mokotów,ul. Obrzeżna,2,98,3290000,33571,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-obrzezna-2-pokojowe-c7t7r7,https://s2.adresowa.pl/oi/75/2c/3fbd4a_4c05_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-obrzezna.webp
Warszawa Praga-Północ,al. Prymasa Tysiąclecia,3,60,729000,12150,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-al-prymasa-tysiaclecia-3-pokojowe-m6q9z4,https://s2.adresowa.pl/oi/5d/7a/3ff9f6_35f6_cover@2x-3-pokojowe-mieszkanie-warszawa-praga-polnoc-al-prymasa-tysiaclecia.webp
Warszawa Żoliborz,ul. Zygmunta Krasińskiego,2,39,699000,17923,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-zygmunta-krasinskiego-2-pokojowe-y4f6b8,https://s2.adresowa.pl/oi/62/48/3ff91c_baa6_cover@2x-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-zygmunta-krasinskiego.webp
Warszawa Śródmieście,ul. Ludna,2,38,995000,26184,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-ludna-2-pokojowe-j2r2u1,https://s2.adresowa.pl/oi/34/59/3ff8ee_cdcf_cover@2x-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-ludna.webp
Warszawa Wola,ul. Sokołowska,2,42,924000,22000,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-sokolowska-2-pokojowe-y8m3x5,https://s2.adresowa.pl/oi/2e/2a/3fbd46_7c30_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-sokolowska.webp
Warszawa,Ursus,4,59,874650,14825,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-warszawa-ursus-4-pokojowe-59-m2-v7o2z2,https://s2.adresowa.pl/oi/39/4c/3fbcac_7ae5_cover@2x-4-pokojowe-mieszkanie-warszawa-ursus.webp
Warszawa Wola,ul. Szlenkierów,1,29,550000,18966,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-szlenkierow-1-pokoj-c0x2z2,https://s2.adresowa.pl/oi/19/7b/3ff8c4_27a9_cover@2x-1-pokojowe-mieszkanie-warszawa-wola-ul-szlenkierow.webp
Warszawa Targówek,ul. Rembielińska,2,38,665000,17500,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-rembielinska-2-pokojowe-l8z2t7,https://s2.adresowa.pl/oi/6d/2e/3ff8ac_c18c_cover@2x-2-pokojowe-mieszkanie-warszawa-targowek-ul-rembielinska.webp
Warszawa Bemowo,ul. gen. Tadeusza Pełczyńskiego,3,63,1400000,22222,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego-3-pokojowe-y1k9a5,https://s2.adresowa.pl/oi/41/2c/3ff8bc_3e4d_cover@2x-3-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego.webp
Warszawa Śródmieście,ul. Mariensztat,2,64,1599000,24984,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-mariensztat-2-pokojowe-j3p9p9,https://s2.adresowa.pl/oi/45/13/3fbc62_7202_cover@2x-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-mariensztat.webp
Warszawa Białołęka,ul. Pabla Picassa,2,49,729000,14878,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-pabla-picassa-2-pokojowe-n2o2l8,https://s2.adresowa.pl/oi/26/76/3fbc46_aaa0_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-pabla-picassa.webp
Warszawa Mokotów,ul. Bokserska,2,37,798000,21568,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bokserska-2-pokojowe-w6c1i7,https://s2.adresowa.pl/oi/40/51/3ff85a_7929_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-bokserska.webp
Warszawa Praga-Południe,ul. Szklanych Domów,4,70,1400000,20000,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-szklanych-domow-4-pokojowe-d8z2f8,https://s2.adresowa.pl/oi/73/31/3ff820_3897_cover@2x-4-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-szklanych-domow.webp
Warszawa Ursynów,ul. Pieskowa Skała,2,43,830000,19302,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-pieskowa-skala-2-pokojowe-c8o8v3,https://s2.adresowa.pl/oi/4d/58/3ff810_95dd_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-ul-pieskowa-skala.webp
Warszawa Mokotów,ul. Wołoska,3,86,2300000,26744,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-woloska-3-pokojowe-p5m3n7,https://s2.adresowa.pl/oi/2d/2e/3fbc44_a473_cover@2x-3-pokojowe-mieszkanie-warszawa-mokotow-ul-woloska.webp
Warszawa Mokotów,ul. Tyniecka,4,152,5700000,37500,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-tyniecka-4-pokojowe-v7t2x2,https://s2.adresowa.pl/oi/1b/5f/3fbc28_4958_cover@2x-4-pokojowe-mieszkanie-warszawa-mokotow-ul-tyniecka.webp
Warszawa Białołęka,ul. Kartograficzna,2,39,585000,15000,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kartograficzna-2-pokojowe-u5r2k1,https://s2.adresowa.pl/oi/6a/56/3ff696_3d0d_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-kartograficzna.webp
Warszawa Białołęka,ul. Marywilska,3,64,990000,15469,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marywilska-3-pokojowe-b3l2f2,https://s2.adresowa.pl/oi/3e/32/3ff62e_f3f9_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-marywilska.webp
Warszawa Białołęka,ul. Książkowa,3,56,820000,14643,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-ksiazkowa-3-pokojowe-q5y2q3,https://s2.adresowa.pl/oi/7c/72/3ff5e2_efca_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-ksiazkowa.webp
Warszawa,Praga-Południe,2,36,895000,24861,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-2-pokojowe-36-m2-n0m8f3,https://s2.adresowa.pl/oi/58/71/3fbbfe_c0c6_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-poludnie.webp
Warszawa Wola,ul. Stańczyka 4,3,47,880000,18723,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-stanczyka-3-pokojowe-j0u2a6,https://s2.adresowa.pl/oi/76/5f/3fbb94_3656_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-stanczyka.webp
Warszawa Wola,ul. Siedmiogrodzka,3,84,2200000,26190,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-siedmiogrodzka-3-pokojowe-l0w0z3,https://s2.adresowa.pl/oi/62/20/3ff5b8_b211_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-siedmiogrodzka.webp
Warszawa Białołęka,ul. Skarbka z Gór,2,45,666999,14822,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-2-pokojowe-y5q7q2,https://s2.adresowa.pl/oi/1c/59/3ff5aa_f080_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor.webp
Warszawa,Bemowo,2,54,850000,15741,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-2-pokojowe-54-m2-h4e5k8,https://s2.adresowa.pl/oi/48/43/3ff5a0_7e80_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo.webp
Warszawa Mokotów,ul. Boryszewska,1,31,649000,20935,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-boryszewska-1-pokoj-v5l7r4,https://s2.adresowa.pl/oi/22/13/3fbb7e_b1cd_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-boryszewska.webp
Warszawa Bemowo,ul. Łagowska,2,35,625000,17857,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-lagowska-2-pokojowe-a5e1c8,https://s2.adresowa.pl/oi/1b/51/3fb6aa_53d5_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo-ul-lagowska.webp
Warszawa Bródno,ul. Suwalska,1,28,550000,19643,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-suwalska-1-pokoj-x5n1w7,https://s2.adresowa.pl/oi/27/34/3ff578_75f6_cover@2x-1-pokojowe-mieszkanie-warszawa-brodno-ul-suwalska.webp
Warszawa Mokotów,ul. Stefana Bryły,2,31,564000,18194,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-stefana-bryly-2-pokojowe-b9n3q8,https://s2.adresowa.pl/oi/29/4e/3ff50a_90bf_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-stefana-bryly.webp
Warszawa Bielany,ul. Wrzeciono,2,40,850000,21250,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-wrzeciono-2-pokojowe-a4v3k3,https://s2.adresowa.pl/oi/71/27/3ff40c_f706_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-wrzeciono.webp
Warszawa Praga,ul. Mińska,2,42,925000,22024,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-minska-2-pokojowe-t4l1j7,https://s2.adresowa.pl/oi/49/53/3fb6a0_75bb_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-ul-minska.webp
Warszawa,Ursynów,3,52,699000,13442,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-3-pokojowe-52-m2-z0q4g8,https://s2.adresowa.pl/oi/75/3e/3fb624_4905_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow.webp
Warszawa Ursynów,ul. Ernesta Malinowskiego,2,47,648000,13787,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-ernesta-malinowskiego-2-pokojowe-g5c7w5,https://s2.adresowa.pl/oi/64/7f/3ff2e4_3330_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-ul-ernesta-malinowskiego.webp
