locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław Sołtysowice,ul. Sołtysowicka,1,17,289000,17000,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-soltysowicka-1-pokoj-a2b6z9,https://s2.adresowa.pl/oi/14/22/3dacaa_ab67_cover@2x-1-pokojowe-mieszkanie-wroclaw-soltysowice-ul-soltysowicka.webp
Wrocław Krzyki,ul. Komuny Paryskiej,2,53,599000,11302,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-komuny-paryskiej-2-pokojowe-o3t5y9,https://s2.adresowa.pl/oi/58/47/3daaaa_a2e7_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-komuny-paryskiej.webp
Wrocław Krzyki,ul. Żelazna,1,26,399000,15346,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zelazna-1-pokoj-j5u8s1,https://s2.adresowa.pl/oi/51/3c/3ea968_7efa_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-zelazna.webp
Wrocław Krzyki,ul. Antonia Vivaldiego,2,54,648000,12000,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-antonia-vivaldiego-2-pokojowe-p5b6u6,https://s2.adresowa.pl/oi/1d/71/3ea950_a6c1_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-antonia-vivaldiego.webp
Wrocław Stare Miasto,ul. Oławska,4,68,1670000,24559,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-olawska-4-pokojowe-u8m2g5,https://s2.adresowa.pl/oi/2f/57/3ea8d6_7c0e_cover@2x-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-olawska.webp
Wrocław Krzyki,ul. gen. Kazimierza Pułaskiego,2,45,949000,21089,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-kazimierza-pulaskiego-2-pokojowe-z3p5y2,https://s2.adresowa.pl/oi/6f/49/3daa5e_be9d_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-kazimierza-pulaskiego.webp
Wrocław Partynice,ul. Jeździecka,2,37,587140,15869,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-partynice-ul-jezdziecka-2-pokojowe-h1u0a5,https://s2.adresowa.pl/oi/12/72/3da9a8_eb04_cover@2x-2-pokojowe-mieszkanie-wroclaw-partynice-ul-jezdziecka.webp
Wrocław Leśnica,ul. Dolnobrzeska,3,83,315000,3795,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-dolnobrzeska-3-pokojowe-w3i0r9,https://s2.adresowa.pl/oi/44/47/3ea8a2_7643_cover@2x-3-pokojowe-mieszkanie-wroclaw-lesnica-ul-dolnobrzeska.webp
Wrocław,Psie Pole,2,55,760000,13818,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-2-pokojowe-55-m2-c0k0o3,https://s2.adresowa.pl/oi/5f/20/3ea7e2_7ff2_cover@2x-2-pokojowe-mieszkanie-wroclaw-psie-pole.webp
Wrocław Stare Miasto,ul. Kaszubska,1,28,498000,17786,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-kaszubska-1-pokoj-l6r7m8,https://s2.adresowa.pl/oi/52/31/3ea7a8_a303_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-kaszubska.webp
Wrocław,Złotniki,3,79,1229000,15557,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-3-pokojowe-79-m2-m4t0y9,https://s2.adresowa.pl/oi/5f/55/3da95c_943b_cover@2x-3-pokojowe-mieszkanie-wroclaw-zlotniki.webp
Wrocław,ul. Stawowa,2,33,649468,19681,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-ul-stawowa-2-pokojowe-s5s3m4,https://s2.adresowa.pl/oi/3f/18/3da950_5e79_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-stawowa.webp
Wrocław Ołbin,ul. Stefana Żeromskiego,3,54,567000,10500,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-olbin-ul-stefana-zeromskiego-3-pokojowe-c9l9w3,https://s2.adresowa.pl/oi/24/15/3ea2f2_b1de_cover@2x-3-pokojowe-mieszkanie-wroclaw-olbin-ul-stefana-zeromskiego.webp
Wrocław Szczepin,ul. Młodych Techników,2,41,589000,14366,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-mlodych-technikow-2-pokojowe-t7d6h7,https://s2.adresowa.pl/oi/58/5b/3ea186_b1eb_cover@2x-2-pokojowe-mieszkanie-wroclaw-szczepin-ul-mlodych-technikow.webp
Wrocław,ul. Wałbrzyska,3,69,870000,12609,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-ul-walbrzyska-3-pokojowe-g5w4k7,https://s2.adresowa.pl/oi/7f/1d/3ea080_8392_cover@2x-3-pokojowe-mieszkanie-wroclaw-ul-walbrzyska.webp
Wrocław,ul. Walońska,2,40,899000,22475,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-wroclaw-ul-walonska-2-pokojowe-u3a1n8,https://s2.adresowa.pl/oi/52/5c/3da902_c522_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-walonska.webp
Wrocław Śródmieście,ul. Szczęśliwa,3,94,699000,7436,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-szczesliwa-3-pokojowe-a3b6a0,https://s2.adresowa.pl/oi/24/57/3da8f2_6710_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-szczesliwa.webp
Wrocław Ołtaszyn,ul. Ułańska,2,56,715000,12768,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-ulanska-2-pokojowe-r9f4i1,https://s2.adresowa.pl/oi/1f/72/3e9f4a_3175_cover@2x-2-pokojowe-mieszkanie-wroclaw-oltaszyn-ul-ulanska.webp
Wrocław Śródmieście,pl. Grunwaldzki,2,47,799000,17000,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-pl-grunwaldzki-2-pokojowe-z6f3l8,https://s2.adresowa.pl/oi/1b/46/3e9efe_d0b4_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-pl-grunwaldzki.webp
Wrocław,ul. Hugona Kołłątaja,2,45,575000,12778,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-wroclaw-ul-hugona-kollataja-2-pokojowe-d0a8c9,https://s2.adresowa.pl/oi/2f/2e/3e9e96_e5d4_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-hugona-kollataja.webp
Wrocław,ul. Stawowa,1,25,463422,18537,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-ul-stawowa-1-pokoj-b8e8u4,https://s2.adresowa.pl/oi/47/1f/3da8ae_563e_cover@2x-1-pokojowe-mieszkanie-wroclaw-ul-stawowa.webp
Wrocław Śródmieście,ul. Kleczkowska 5,2,40,425000,10625,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-kleczkowska-2-pokojowe-i1n3z7,https://s2.adresowa.pl/oi/52/62/3da69a_a694_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-kleczkowska.webp
Wrocław Krzyki,ul. Krzycka,2,52,675000,12981,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krzycka-2-pokojowe-f4o4k8,https://s2.adresowa.pl/oi/7f/10/3e988a_6560_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-krzycka.webp
Wrocław Lipa Piotrowska,ul. Kaparowa,3,66,839000,12712,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-kaparowa-3-pokojowe-s1g0t1,https://s2.adresowa.pl/oi/66/11/3e8f7c_9404_cover@2x-3-pokojowe-mieszkanie-wroclaw-lipa-piotrowska-ul-kaparowa.webp
Wrocław Gaj,ul. Świeradowska,2,54,680000,12593,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-ul-swieradowska-2-pokojowe-i1g2r1,https://s2.adresowa.pl/oi/2c/54/3e8828_4d6d_cover@2x-2-pokojowe-mieszkanie-wroclaw-gaj-ul-swieradowska.webp
Wrocław Śródmieście,ul. Stacha Świstackiego,4,75,789900,10532,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-stacha-swistackiego-4-pokojowe-r3s6g7,https://s2.adresowa.pl/oi/74/15/3da254_c52f_cover@2x-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-stacha-swistackiego.webp
Wrocław Plac Grunwaldzki,ul. ks. Konstantego Damrota,2,47,555000,11809,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-plac-grunwaldzki-ul-ks-konstantego-damrota-2-pokojowe-s5f7u3,https://s2.adresowa.pl/oi/7c/65/3da216_ba9a_cover@2x-2-pokojowe-mieszkanie-wroclaw-plac-grunwaldzki-ul-ks-konstantego-damrota.webp
Wrocław Różanka,ul. Macedońska,2,51,670000,13137,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-macedonska-2-pokojowe-t9y8z4,https://s2.adresowa.pl/oi/13/4b/3e86c0_fbbf_cover@2x-2-pokojowe-mieszkanie-wroclaw-rozanka-ul-macedonska.webp
Wrocław Partynice,ul. Kawalerzystów,3,65,879000,13523,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-wroclaw-partynice-ul-kawalerzystow-3-pokojowe-n8b5n1,https://s2.adresowa.pl/oi/1c/5c/3e8692_978e_cover@2x-3-pokojowe-mieszkanie-wroclaw-partynice-ul-kawalerzystow.webp
Wrocław Jagodno,ul. Adama Kopycińskiego,3,53,749000,14132,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-adama-kopycinskiego-3-pokojowe-z3q6q3,https://s2.adresowa.pl/oi/7b/13/3e74e4_36cc_cover@2x-3-pokojowe-mieszkanie-wroclaw-jagodno-ul-adama-kopycinskiego.webp
Wrocław,Ołtaszyn,4,120,1275000,10625,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-4-pokojowe-120-m2-e6c4c8,https://s2.adresowa.pl/oi/34/1c/3da180_28d8_cover@2x-4-pokojowe-mieszkanie-wroclaw-oltaszyn.webp
Wrocław Plac Grunwaldzki,ul. Michała Wrocławczyka,2,45,550000,12222,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-plac-grunwaldzki-ul-michala-wroclawczyka-2-pokojowe-y6n2m9,https://s2.adresowa.pl/oi/60/43/3da16a_965c_cover@2x-2-pokojowe-mieszkanie-wroclaw-plac-grunwaldzki-ul-michala-wroclawczyka.webp
Wrocław Gądów Mały,ul. Kwiska,4,63,850000,13492,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-kwiska-4-pokojowe-v5q7z0,https://s2.adresowa.pl/oi/63/30/3e7120_95ba_cover@2x-4-pokojowe-mieszkanie-wroclaw-gadow-maly-ul-kwiska.webp
Wrocław,Leśnica,3,66,749000,11348,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-3-pokojowe-66-m2-f0z2t6,https://s2.adresowa.pl/oi/57/57/3e688e_d20c_cover@2x-3-pokojowe-mieszkanie-wroclaw-lesnica.webp
Wrocław Stare Miasto,pl. Muzealny,3,64,1090000,17031,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-muzealny-3-pokojowe-p1l8x6,https://s2.adresowa.pl/oi/71/3a/3e6748_d0dc_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-muzealny.webp
Wrocław,Południe,2,53,969231,18287,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-wroclaw-poludnie-2-pokojowe-53-m2-d1q4p0,https://s2.adresowa.pl/oi/2e/6d/3da152_4327_cover@2x-2-pokojowe-mieszkanie-wroclaw-poludnie.webp
Wrocław,Południe,3,78,1434418,18390,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-wroclaw-poludnie-3-pokojowe-78-m2-k8q0r8,https://s2.adresowa.pl/oi/1d/7d/3da154_67b8_cover@2x-3-pokojowe-mieszkanie-wroclaw-poludnie.webp
Wrocław Fabryczna,ul. Mielecka,2,45,650000,14444,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-mielecka-2-pokojowe-n6p5r3,https://s2.adresowa.pl/oi/38/1b/3e6680_359a_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-mielecka.webp
Wrocław Krzyki,ul. gen. Antoniego Madalińskiego,3,65,1420000,21846,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-antoniego-madalinskiego-3-pokojowe-l9d6s4,https://s2.adresowa.pl/oi/50/6a/3e6300_8bc4_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-antoniego-madalinskiego.webp
Wrocław,Gaj,2,34,645711,18992,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-2-pokojowe-34-m2-s9y8w1,https://s2.adresowa.pl/oi/43/47/3da148_c827_cover@2x-2-pokojowe-mieszkanie-wroclaw-gaj.webp
Wrocław,Fabryczna,3,69,774999,11232,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-3-pokojowe-69-m2-q6p1h0,https://s2.adresowa.pl/oi/4a/6b/3da004_a447_cover@2x-3-pokojowe-mieszkanie-wroclaw-fabryczna.webp
Wrocław Gądów Mały,ul. Stefana Drzewieckiego,2,49,565000,11531,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego-2-pokojowe-a7f0u5,https://s2.adresowa.pl/oi/33/11/3e1b7a_4cc2_cover@2x-2-pokojowe-mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego.webp
Wrocław Muchobór Wielki,ul. Aleksandra Godlewskiego,2,50,679000,13580,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-aleksandra-godlewskiego-2-pokojowe-u0u4o4,https://s2.adresowa.pl/oi/78/2e/3e5df6_acfb_cover@2x-2-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-aleksandra-godlewskiego.webp
Wrocław,Fabryczna,2,61,680000,11148,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-2-pokojowe-61-m2-v2z8h5,https://s2.adresowa.pl/oi/2c/5f/3e5c34_db5a_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna.webp
Wrocław Krzyki,ul. Zaporoska,3,52,595000,11442,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zaporoska-3-pokojowe-h1l7q2,https://s2.adresowa.pl/oi/66/21/3e55c2_aeba_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-zaporoska.webp
Wrocław Krzyki,pl. Powstańców Śląskich,3,88,1242000,14114,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-pl-powstancow-slaskich-3-pokojowe-t4j5m2,https://s2.adresowa.pl/oi/57/69/3d9d4c_689a_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-pl-powstancow-slaskich.webp
Wrocław Krzyki,ul. Ślężna,1,22,370000,16818,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-slezna-1-pokoj-j4o4e1,https://s2.adresowa.pl/oi/38/47/3d9934_5d7d_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-slezna.webp
Wrocław Krzyki,ul. Sudecka,2,40,1050000,26250,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-sudecka-2-pokojowe-q3e4u8,https://s2.adresowa.pl/oi/14/46/3e550e_b6ea_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-sudecka.webp
Wrocław Stare Miasto,ul. Krupnicza,3,74,925000,12500,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-krupnicza-3-pokojowe-p5u4m4,https://s2.adresowa.pl/oi/16/36/3e5396_e3c3_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-krupnicza.webp
Wrocław Biskupin,ul. Marcellego Bacciarellego,3,55,720000,13091,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-biskupin-ul-marcellego-bacciarellego-3-pokojowe-s9v3g5,https://s2.adresowa.pl/oi/6f/62/3e51ea_2800_cover@2x-3-pokojowe-mieszkanie-wroclaw-biskupin-ul-marcellego-bacciarellego.webp
Wrocław,ul. Jana Kilińskiego,1,27,465000,17222,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-ul-jana-kilinskiego-1-pokoj-v6s9g3,https://s2.adresowa.pl/oi/74/20/3d9342_8e5a_cover@2x-1-pokojowe-mieszkanie-wroclaw-ul-jana-kilinskiego.webp
Wrocław,Stare Miasto,3,121,5500000,45455,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-3-pokojowe-121-m2-s3v2t4,https://s2.adresowa.pl/oi/11/6a/3d91aa_76ca_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto.webp
Wrocław Stare Miasto,ul. Piwna,2,33,577000,17485,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-piwna-2-pokojowe-c2a6g1,https://s2.adresowa.pl/oi/1d/7d/3e4bba_96b7_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-piwna.webp
Wrocław,Psie Pole,2,35,480000,13714,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-2-pokojowe-35-m2-x6x3t2,https://s2.adresowa.pl/oi/2f/15/3e4b9c_ec2e_cover@2x-2-pokojowe-mieszkanie-wroclaw-psie-pole.webp
Wrocław Stare Miasto,ul. Joachima Lelewela,2,35,637000,18200,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-joachima-lelewela-2-pokojowe-c3a1a6,https://s2.adresowa.pl/oi/7d/64/3e4b92_a0f3_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-joachima-lelewela.webp
Wrocław Fabryczna,ul. Niedźwiedzia,3,50,560000,11200,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-niedzwiedzia-3-pokojowe-f8c3p9,https://s2.adresowa.pl/oi/5e/77/3d91a8_c733_cover@2x-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-niedzwiedzia.webp
Wrocław Stare Miasto,Most Młyński,3,100,1159000,11590,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-most-mlynski-3-pokojowe-y9s7v4,https://s2.adresowa.pl/oi/20/40/3d8cc2_2beb_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-most-mlynski.webp
Wrocław Muchobór Wielki,ul. Leopolda Tyrmanda,1,24,415000,17292,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-leopolda-tyrmanda-1-pokoj-h9e9p5,https://s2.adresowa.pl/oi/5a/6f/3e4b1e_d747_cover@2x-1-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-leopolda-tyrmanda.webp
Wrocław Krzyki,ul. gen. Kazimierza Pułaskiego,3,75,1000000,13333,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-kazimierza-pulaskiego-3-pokojowe-s0g3b1,https://s2.adresowa.pl/oi/61/7d/3e4874_ae16_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-kazimierza-pulaskiego.webp
Wrocław Szczepin,ul. Przedmiejska,1,24,530000,22083,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-przedmiejska-1-pokoj-a0i8b2,https://s2.adresowa.pl/oi/3a/20/3e4624_4898_cover@2x-1-pokojowe-mieszkanie-wroclaw-szczepin-ul-przedmiejska.webp
Wrocław,ul. Mieszczańska,4,94,1629325,17333,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-ul-mieszczanska-4-pokojowe-p0e0a3,https://s2.adresowa.pl/oi/25/7c/3d7f16_9ac0_cover@2x-4-pokojowe-mieszkanie-wroclaw-ul-mieszczanska.webp
Wrocław Psie Pole,ul. Tymiankowa,3,60,667749,11129,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-tymiankowa-3-pokojowe-x9q3z2,https://s2.adresowa.pl/oi/4a/6c/3d7be0_8955_cover@2x-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-tymiankowa.webp
Wrocław Śródmieście,ul. św. Antoniego,5,160,2370000,14812,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-sw-antoniego-5-pokojowe-k6l5f5,https://s2.adresowa.pl/oi/3a/56/3e4084_8e3e_cover@2x-5-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-sw-antoniego.webp
Wrocław,Gaj,3,63,678000,10762,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-3-pokojowe-63-m2-e2f2x6,https://s2.adresowa.pl/oi/38/6d/3e407e_f7fd_cover@2x-3-pokojowe-mieszkanie-wroclaw-gaj.webp
Wrocław Krzyki,ul. Marcelego Nenckiego,3,50,799000,15980,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-marcelego-nenckiego-3-pokojowe-n2y0t6,https://s2.adresowa.pl/oi/73/12/3e3fe4_62e4_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-marcelego-nenckiego.webp
Wrocław Krzyki,ul. Edmunda Kajdasza,4,65,850000,13077,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-edmunda-kajdasza-4-pokojowe-q8h2x5,https://s2.adresowa.pl/oi/36/12/3d7bda_79aa_cover@2x-4-pokojowe-mieszkanie-wroclaw-krzyki-ul-edmunda-kajdasza.webp
Wrocław,,3,67,1233596,18412,Pośrednik,,1,https://adresowo.pl/o/mieszkanie-wroclaw-3-pokojowe-67-m2-j6l9e6,https://s2.adresowa.pl/oi/76/21/3d7bc2_aecc_cover@2x-3-pokojowe-mieszkanie-wroclaw.webp
Wrocław Tarnogaj,ul. Piękna,4,76,1130000,14868,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-piekna-4-pokojowe-n4q3d5,https://s2.adresowa.pl/oi/73/74/3e3b9c_35b2_cover@2x-4-pokojowe-mieszkanie-wroclaw-tarnogaj-ul-piekna.webp
Wrocław Śródmieście,pl. Stanisława Staszica,3,53,610000,11509,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-pl-stanislawa-staszica-3-pokojowe-b1z1l6,https://s2.adresowa.pl/oi/1d/6d/3e38d8_f028_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-pl-stanislawa-staszica.webp
Wrocław Krzyki,ul. Kamienna,3,55,749000,13618,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-kamienna-3-pokojowe-j9v3u6,https://s2.adresowa.pl/oi/75/64/3e38d2_f357_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-kamienna.webp
Wrocław Krzyki,ul. gen. Romualda Traugutta 103,1,15,299999,20000,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-romualda-traugutta-1-pokoj-m6q7o4,https://s2.adresowa.pl/oi/25/55/3d7894_dada_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-romualda-traugutta.webp
Wrocław Leśnica,ul. Średzka,2,48,469000,9771,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-sredzka-2-pokojowe-r2q1t7,https://s2.adresowa.pl/oi/53/23/3d7868_9d6f_cover@2x-2-pokojowe-mieszkanie-wroclaw-lesnica-ul-sredzka.webp
Wrocław Maślice,ul. Potokowa,3,62,885000,14274,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-potokowa-3-pokojowe-s7q9v8,https://s2.adresowa.pl/oi/36/68/3e37d2_ee39_cover@2x-3-pokojowe-mieszkanie-wroclaw-maslice-ul-potokowa.webp
Wrocław Krzyki,ul. Komandorska,2,38,520000,13684,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-komandorska-2-pokojowe-m5u3c3,https://s2.adresowa.pl/oi/6a/2b/3e3722_5e22_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-komandorska.webp
Wrocław Krzyki,ul. Krakowska,4,80,1099999,13750,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krakowska-4-pokojowe-w9a1d3,https://s2.adresowa.pl/oi/57/52/3e3436_ebc9_cover@2x-4-pokojowe-mieszkanie-wroclaw-krzyki-ul-krakowska.webp
Wrocław Stare Miasto,ul. Podwale 1,2,36,919800,25550,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-podwale-2-pokojowe-l3h2w8,https://s2.adresowa.pl/oi/1a/34/3d7212_87b9_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-podwale.webp
Wrocław Stare Miasto,ul. Podwale 82,3,83,2010000,24217,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-podwale-3-pokojowe-e7o9a8,https://s2.adresowa.pl/oi/6a/6f/3d7098_4422_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-podwale.webp
Wrocław,Krzyki,4,68,1020000,15000,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-4-pokojowe-68-m2-w6h1s1,https://s2.adresowa.pl/oi/5c/2a/3e2248_3fee_cover@2x-4-pokojowe-mieszkanie-wroclaw-krzyki.webp
Wrocław Partynice,ul. Kawalerzystów,2,55,900000,16364,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-partynice-ul-kawalerzystow-2-pokojowe-n1j4k7,https://s2.adresowa.pl/oi/26/2e/3e202c_3a45_cover@2x-2-pokojowe-mieszkanie-wroclaw-partynice-ul-kawalerzystow.webp
Wrocław Krzyki,ul. Wincentego Stysia,3,58,635000,10948,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wincentego-stysia-3-pokojowe-o8l4t1,https://s2.adresowa.pl/oi/67/4e/3e1a10_ca44_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-wincentego-stysia.webp
Wrocław Krzyki,ul. Wielka,1,41,499000,12171,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wielka-1-pokoj-y4g5z8,https://s2.adresowa.pl/oi/4a/2c/3d709c_f0cb_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-wielka.webp
